Diffraction MTF

File : C:\Users\Trisha\Documents\Zemax\SAMPLES\Navarro_Trisha_scene2retina.ZMX
Title: 
Date : 10/15/2018


Data for 0.6328 µm.
Surface: Image (RETINA)
Angular Frequency units are cycles per mr.
Modulation is relative to 1.0.

Field: 0.00, 0.00 (deg)
Spatial Frequency	  Tangential	    Sagittal
         3.320000	    0.141560	    0.141560
         3.325000	    0.140987	    0.140987
         3.330000	    0.140416	    0.140416
         3.335000	    0.139843	    0.139843
         3.340000	    0.139269	    0.139269
         3.345000	    0.138695	    0.138695
         3.350000	    0.138119	    0.138119
         3.355000	    0.137543	    0.137543
         3.360000	    0.136968	    0.136968
         3.365000	    0.136391	    0.136391
         3.370000	    0.135814	    0.135814
         3.375000	    0.135235	    0.135235
         3.380000	    0.134656	    0.134656
         3.385000	    0.134077	    0.134077
         3.390000	    0.133498	    0.133498
         3.395000	    0.132918	    0.132918
         3.400000	    0.132337	    0.132337
         3.405000	    0.131754	    0.131754
         3.410000	    0.131172	    0.131172
         3.415000	    0.130590	    0.130590
         3.420000	    0.130007	    0.130007
         3.425000	    0.129423	    0.129423
         3.430000	    0.128839	    0.128839
         3.435000	    0.128254	    0.128254
         3.440000	    0.127668	    0.127668
         3.445000	    0.127083	    0.127083
         3.450000	    0.126497	    0.126497
         3.455000	    0.125910	    0.125910
         3.460000	    0.125322	    0.125322
         3.465000	    0.124734	    0.124734
         3.470000	    0.124146	    0.124146
         3.475000	    0.123558	    0.123558
         3.480000	    0.122970	    0.122970
         3.485000	    0.122380	    0.122380
         3.490000	    0.121789	    0.121789
         3.495000	    0.121199	    0.121199
         3.500000	    0.120608	    0.120608
